id,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
2468,0,167,89,35,436,14,1000,179982968,10,146019,3285,0,0,119,9,40,6,2008,851,10000,0.002176197,2
2469,0,156,91,2,480,0,12000,42194060,31,41259,22668,0,1,72,9,36,6,2009,10000,10000,0.002701486,2
2470,0,218,86,9,32,0,120,12555230,0,18566,218,0,0,154,9,13,9,2011,44,10000,0.000450248,2
2471,0,140,110,65,149,0,3000,24848292,0,80556,4089,0,1,184,9,40,7,2008,427,10000,0.001425784,2
2472,0,137,136,835,225,0,670,51768623,0,73006,1801,0,1,297,9,40,7,2000,370,10000,0.001425784,3
2473,0,119,103,5,874,0,26000,22466994,44,72673,33565,0,0,166,9,40,9,2007,5000,10000,0.002401321,2
2474,0,164,99,3,490,0,8000,33472850,99,67005,10026,0,3,119,9,40,9,2008,509,10000,0.002326279,2
2475,42,245,129,98,233,0,309,139259759,0,364948,1062,0,0,2121,9,3,9,2003,269,10000,0.001125619,2
2476,0,196,100,38,1000,0,3000,24407944,46,71202,7048,0,0,380,9,6,7,2005,1000,10000,0.002101156,1
2477,0,166,97,17,74,0,158,32600000,0,29488,467,0,0,326,9,40,9,1984,84,10000,0.000300165,2
2478,0,138,87,28,217,0,426,30000000,0,43485,1472,0,0,327,9,40,9,1985,359,10000,0.000375206,2
2479,0,153,202,98,4,0,304,269061,0,229012,338,0,6,596,18,24,10,1954,8,11000,0.000300165,4
2480,39,86,104,226,577,0,13000,69688384,15,34473,16452,0,1,139,9,40,6,2000,718,10000,0.003752064,2
2481,9,181,114,98,281,0,3000,60874615,29,60467,4902,0,0,949,9,40,6,2000,933,10000,0.00292661,2
2482,0,62,104,23,591,0,752,6712451,0,4102,3133,0,0,89,9,27,9,2001,631,53,0.001125619,1
2483,0,183,106,287,233,0,767,148170000,0,142293,2053,0,0,245,9,40,6,1984,281,14000,0.001050578,3
2484,0,150,124,78,4,0,6,439162,0,106160,28,0,0,430,18,24,9,1988,5,10000,0.000450248,4
2485,0,29,86,71,385,0,795,15447,0,2971,2655,0,0,85,9,40,9,1997,474,89,0.000750413,1
2486,0,24,86,11,18,0,185,13751,0,813,299,0,0,6,9,3,6,2006,62,135,0.000750413,2
2487,11,539,149,98,20000,0,34000,233914986,47,514125,91434,0,7,752,9,40,7,2014,22000,82000,0.002551403,3
2488,0,168,102,22,80,0,10000,1477002,0,16645,11184,0,3,72,9,40,9,2015,1000,10000,0.000825454,2
2489,32,125,123,446,821,0,20000,47095453,39,64595,22209,0,1,316,9,40,7,2001,1000,10000,0.00292661,2
2490,7,155,116,101,79,0,889,90567722,0,185878,1711,0,1,481,9,40,9,2000,624,10000,0.001876032,2
2491,76,56,114,65,440,0,743,12065985,0,16260,2367,0,1,88,9,40,6,1998,730,296,0.001800991,1
2492,0,260,123,98,826,0,4000,15962471,0,79892,7243,0,1,619,9,40,7,2006,887,10000,0.002101156,2
2493,0,319,121,532,127,0,480,125069696,0,203963,1261,0,0,420,9,40,9,2013,449,58000,0.00120066,3
2494,0,462,132,475,530,0,640,73058679,0,212204,1873,0,1,738,9,40,7,2012,632,24000,0.000900495,2
2495,0,6,107,6,375,0,963,1000000,16,2215,2209,0,1,26,9,39,6,1977,750,122,0.000675371,2
2496,51,62,100,277,210,0,21000,11900000,81,11003,22006,0,0,148,9,40,9,1999,767,654,0.003226775,2
2497,0,76,90,138,263,0,373,4542775,0,18313,1831,0,2,73,9,40,9,2009,308,985,0.000375206,2
2498,86,487,94,98,559,3,13000,45507053,15,237848,27911,0,2,377,9,40,7,2012,13000,71000,0.004802641,3
2499,0,25,93,70,442,0,692,5694308,0,13815,3128,0,0,46,9,40,7,2007,585,446,0.00120066,0
2500,0,117,88,21,772,0,1000,104077,0,46076,4720,0,2,88,9,40,9,2006,835,11000,0.001050578,3
2501,27,82,125,98,700,0,8000,178406268,58,213476,11135,0,2,271,9,40,9,1990,995,11000,0.002551403,2
2502,0,161,125,127,798,0,6000,1110286,74,9727,8876,0,6,65,9,40,9,2009,941,10000,0.001800991,3
2503,0,105,88,3,40,0,1000,84300000,0,90360,1178,0,0,147,9,40,0,1940,48,10000,0.000300165,3
2504,0,178,93,45,352,0,9000,25857987,0,110614,10185,0,0,532,9,40,7,2005,460,10000,0.002026114,2
2505,0,249,119,218,73,0,13000,121468960,66,407601,13249,0,1,849,9,40,7,2002,147,10000,0.003076692,3
2506,0,197,107,98,577,0,1000,45506619,38,225102,3066,0,3,862,9,39,7,2000,596,16000,0.001951073,3
2507,0,251,95,571,102,0,499,7774730,0,61912,1120,0,0,352,9,6,9,2006,298,10000,0.000750413,2
2508,0,86,148,16,489,0,717,1110186,0,31943,1730,0,2,224,20,35,9,2004,517,10000,0.000375206,4
2509,31,27,107,425,247,0,742,111936400,0,87538,2151,0,1,79,9,40,6,1988,384,10000,0.001951073,2
2510,0,134,180,869,521,0,692,51600000,0,270790,3076,0,0,549,9,40,9,1984,670,16000,0.001500825,4
2511,7,109,114,101,398,6,700,70836296,0,109445,2842,0,2,426,9,40,7,2001,655,10000,0.002101156,2
2512,0,98,110,143,76,0,155,49413,0,6919,398,0,0,26,4,15,9,2006,96,528,0.000300165,3
2513,81,235,125,13000,883,0,12000,66257002,89,350698,16138,0,0,816,9,40,7,2003,1000,26000,0.00412727,3
2514,50,306,116,179,236,0,15000,90755643,41,222403,16149,0,2,453,9,40,7,2010,567,23000,0.002476362,2
2515,0,127,128,234,581,2,14000,7221458,59,20740,27614,0,0,178,9,14,7,2006,12000,10000,0.003451899,2
2516,0,11,114,19,842,0,1000,69700000,0,7748,3688,0,2,48,9,40,9,1982,883,10000,0.00060033,2
2517,0,242,97,482,482,0,852,52200504,0,54190,2426,0,0,183,9,6,7,2015,542,29000,0.000975537,2
2518,0,52,85,54,455,0,985,13973532,0,11211,3065,0,1,92,9,40,7,2002,637,215,0.00060033,2
2519,0,47,107,99,581,22,18000,20550712,60,40346,31014,0,1,95,9,40,7,1996,11000,1000,0.004952724,2
2520,0,108,100,64,296,0,734,7204138,0,34809,2085,0,0,125,9,40,6,2011,574,11000,0.000900495,2
2521,0,83,89,7,91,0,3000,57011847,14,20615,3361,0,2,44,9,40,6,2013,190,10000,0.001425784,2
2522,0,195,112,98,383,0,12000,11204499,9,38142,13528,0,0,270,9,40,9,2006,593,10000,0.002101156,2
2523,0,65,101,3,120,0,448,12189514,0,30092,829,0,0,129,9,40,7,2004,143,10000,0.000375206,2
2524,0,50,107,607,602,0,2000,9795017,70,9227,5461,0,0,70,9,40,9,1995,979,422,0.002176197,2
2525,29,151,104,98,1000,4,26000,30093107,44,600996,39175,0,6,726,9,39,9,2000,11000,27000,0.004202311,4
2526,0,187,131,218,29,0,5000,51396781,0,188887,5103,0,1,662,9,40,9,2001,35,10000,0.001275702,3
2527,0,185,120,19,829,0,8000,23947,0,357579,12755,0,0,1100,9,40,9,2004,902,15000,0.001350743,3
2528,35,318,101,98,598,0,2000,47000000,43,157857,4400,0,0,1191,9,40,9,1978,742,12000,0.002551403,3
2529,57,422,164,98,773,0,5000,255108370,0,354228,9152,0,0,802,9,28,7,2014,972,65000,0.001050578,3
2530,0,213,103,608,576,0,2000,125603360,0,667983,3698,0,1,877,9,40,6,1998,617,18000,0.001125619,4
2531,48,366,150,98,464,0,894,402076689,0,323207,3218,0,0,1439,9,40,7,2009,581,10000,0.002026114,2
2532,0,59,91,13,292,0,452,17843379,0,14904,1760,0,2,147,9,40,7,1999,442,10000,0.000750413,2
2533,77,58,100,98,65,0,828,24741700,0,37785,1431,0,2,95,9,40,9,1989,531,2000,0.002176197,3
2534,0,71,104,275,102,0,439,3607,0,22753,940,0,4,94,9,36,9,2008,161,10000,0.000375206,2
2535,0,190,91,27,925,0,12000,73661010,89,71137,17299,0,0,229,9,40,6,2006,970,10000,0.002851568,2
2536,0,300,107,454,39,0,65,7757130,0,307639,173,0,1,513,9,39,9,2008,49,32000,0.000450248,3
2537,0,156,95,34,679,0,17000,50150619,17,45580,19513,0,1,102,9,40,6,2014,995,18000,0.001650908,3
2538,0,142,116,529,174,0,442,7156933,0,14581,1134,0,0,74,9,40,9,2006,252,348,0.001425784,2
2539,0,212,119,6000,422,0,23000,4710455,21,214091,24263,0,0,330,18,24,6,2004,713,13000,0.002701486,4
2540,89,435,128,98,826,0,4000,36381716,0,197584,7067,0,4,918,9,40,7,2011,2000,42000,0.001876032,2
2541,0,83,106,293,547,0,773,28873374,0,22161,2787,0,11,68,9,40,6,2013,734,10000,0.000450248,1
2542,0,134,123,108,239,0,1000,100241322,95,175524,1690,0,0,752,9,40,9,1998,264,10000,0.001876032,3
2543,0,81,91,12000,213,0,778,154077,0,6884,1440,0,0,53,9,40,9,2005,327,238,0.002626445,2
2544,20,34,104,80,658,0,8000,12793213,58,18286,10430,0,4,73,9,40,9,1988,960,10000,0.003151733,2
2545,0,440,90,98,428,0,33000,778565,85,83234,34779,0,1,475,9,11,9,2013,1000,30000,0.001951073,2
2546,0,263,119,124,1000,0,14000,129995817,59,154621,22622,0,0,258,9,40,7,2015,5000,27000,0.002551403,2
2547,0,248,96,24,113,0,235,53884821,0,51204,799,0,0,247,9,40,9,2012,119,26000,0.000450248,1
2548,79,117,136,138,9000,0,18000,60984028,60,259519,45271,0,2,431,9,40,9,1997,14000,11000,0.003752064,3
2549,67,335,123,98,6,0,23000,10137502,56,77394,23031,0,0,195,9,40,6,2015,22,24000,0.00292661,3
2550,0,107,99,38,390,0,3000,12282677,2,28159,4702,0,4,96,9,40,9,2015,837,10000,0.001650908,2
2551,62,314,150,98,748,0,23000,65007045,21,128682,26490,1,0,657,9,39,7,2014,893,51000,0.004052229,2
2552,0,331,95,464,11000,0,23000,32391374,56,376600,54075,0,43,494,9,40,7,2009,17000,40000,0.002776527,3
2553,0,202,110,118,1000,22,13000,22494487,15,262153,26451,0,3,507,9,14,9,2006,11000,10000,0.005628095,3
2554,0,186,94,17,179,0,607,16235293,0,19918,1611,0,0,278,9,40,9,2006,318,10000,0.000525289,1
2555,0,80,104,54,775,0,901,139225854,0,34561,5265,0,0,116,9,40,1,2002,857,1000,0.000825454,2
2556,0,169,125,608,579,0,979,3753806,0,20307,3133,0,1,165,9,39,9,2004,594,10000,0.001350743,3
2557,0,84,53,141,23,0,141,274661,0,10564,313,0,0,40,9,40,9,2007,125,10000,0.000525289,3
2558,0,177,92,89,190,0,17000,55291815,18,28041,17860,0,0,111,9,40,9,2016,329,10000,0.001800991,2
2559,0,107,88,84,1000,0,1000,219613391,5,31649,5227,0,0,98,9,40,6,2009,1000,2000,0.001500825,1
2560,0,35,84,681,143,0,239,52850,0,1656,734,0,0,12,9,40,5,2007,172,155,0.000975537,2
2561,0,70,115,43,775,10,5000,55973336,49,57040,9082,0,1,365,9,40,9,2000,848,10000,0.002101156,2
2562,0,19,90,48,376,31,940,15091542,65,4086,2465,0,2,22,17,39,1,1996,595,246,0.001425784,2
2563,0,98,104,19,942,5,15000,23393765,0,31323,18760,0,0,76,9,40,7,2014,989,10000,0.001800991,2
2564,0,145,88,12,182,0,730,119420252,0,33042,2217,0,0,90,9,40,6,2009,607,10000,0.000525289,2
2565,0,38,97,101,101,0,982,15180000,0,3340,1631,0,1,50,9,40,9,1971,535,566,0.00060033,2
2566,0,597,134,98,500,0,2000,56667870,0,439176,4251,0,0,695,9,40,9,2013,660,83000,0.000825454,4
2567,0,41,99,30,209,0,480,398420,0,5049,1234,0,3,48,9,40,9,2007,257,226,0.000525289,2
2568,0,98,85,70,848,0,26000,43905746,44,77684,32831,0,1,294,9,40,7,2001,5000,10000,0.002851568,2
2569,0,46,89,373,27,0,36,925402,0,27882,100,0,0,130,25,20,6,1997,35,10000,0.000300165,4
2570,0,245,165,1000,165,0,309,49551662,0,102338,921,0,0,450,9,3,7,2008,284,10000,0.000750413,2
2571,7,218,109,101,839,0,13000,86208010,11,97045,16179,0,1,285,9,40,7,2014,899,55000,0.003301816,2
2572,30,125,93,11000,484,0,3000,37879996,14,81888,5390,0,2,254,9,40,7,2000,575,10000,0.002551403,2
2573,52,171,156,98,1000,11,14000,75530832,3,97047,20761,0,5,452,9,40,9,1999,2000,10000,0.004202311,2
2574,0,29,140,133,239,0,443,3130592,0,10755,1269,0,1,69,9,39,9,1987,249,963,0.000825454,3
2575,0,280,125,3000,3000,22,14000,81257500,64,117739,30010,0,0,229,9,40,9,2015,11000,30000,0.005027765,2
2576,0,502,146,508,523,0,34000,424645577,47,498397,49355,0,1,706,9,40,7,2013,14000,82000,0.001951073,3
2577,8,245,101,420,467,0,12000,72660029,31,115687,16235,0,0,269,9,40,7,2014,3000,21000,0.003226775,2
2578,0,84,115,209,41,0,569,73000942,0,74351,714,0,1,233,9,40,1,2011,69,62000,0.000975537,0
2579,0,359,100,108,534,17,17000,35266619,18,108248,20051,0,1,371,9,40,9,2013,2000,39000,0.003076692,2
2580,0,85,220,98,820,0,13000,15527125,66,11388,15006,0,2,183,9,40,7,2000,861,652,0.002401321,2
2581,0,234,101,98,721,0,1000,1163508,0,20376,5158,0,1,166,9,40,9,2012,725,15000,0.000750413,2
2582,0,31,91,9,9,0,53,287761,0,2482,86,0,1,16,9,28,6,2013,24,10000,0.000300165,3
2583,0,59,72,5,435,0,659,28501605,0,31371,2646,0,0,166,9,40,9,1990,628,10000,0.00060033,2
2584,0,24,103,170,269,0,849,2154540,0,3803,2457,0,2,41,9,40,9,1997,623,68,0.000900495,1
2585,58,108,98,176,15,0,543,4291965,0,9334,678,0,3,59,9,13,7,2006,113,447,0.001575867,2
2586,53,279,111,521,64,0,97,31471430,0,83374,313,0,0,828,9,40,9,2006,68,10000,0.000975537,3
2587,0,70,91,48,39,0,61,18438149,0,30842,222,0,8,93,9,40,7,2012,46,10000,0.00120066,2
2588,0,122,94,187,427,0,1000,1247453,0,11202,3690,0,0,123,9,39,9,2005,887,750,0.001725949,2
2589,0,703,173,98,19000,0,26000,623279547,20,995415,87697,0,3,1722,9,40,7,2012,21000,123000,0.00292661,4
2590,0,149,104,20,130,0,3000,6670712,0,27301,3825,0,6,101,9,40,7,2009,591,10000,0.00060033,3
2591,0,29,93,98,2,0,58,155984,0,586,62,0,0,9,9,40,10,2009,2,10000,0.000300165,3
2592,0,132,178,98,403,0,906,75600000,0,736638,1976,0,1,1065,9,40,9,1995,466,17000,0.000675371,4
2593,0,96,133,521,970,0,11000,31054924,37,17025,16710,0,1,290,9,40,9,1999,1000,295,0.003076692,2
2594,0,81,97,152,135,0,674,7282851,0,9502,1395,0,1,100,9,40,9,1988,174,812,0.000300165,2
2595,0,36,125,125,11,0,60,223878,0,3548,132,0,1,21,17,23,9,2003,29,282,0.000675371,2
2596,0,230,82,248,196,0,353,98017,0,26185,1498,0,0,170,9,13,9,2010,248,46000,0.000300165,2
2597,16,229,138,16000,262,0,616,90135191,0,338415,1942,0,0,935,9,40,9,2003,541,12000,0.002626445,3
2598,76,59,100,65,730,0,1000,19118247,0,19829,6171,0,5,94,9,40,7,2005,923,779,0.001425784,2
2599,0,222,119,319,179,0,2000,4440055,0,21360,3279,0,0,110,9,39,6,2009,552,10000,0.001050578,2
2600,0,46,101,6,258,0,812,14108518,0,8215,1882,0,1,95,9,40,7,2003,326,371,0.000825454,2
2601,83,57,95,293,744,0,851,128769345,0,86556,3155,0,1,99,9,40,7,1996,773,960,0.002101156,2
2602,0,535,107,141,535,0,24000,13092000,40,399138,26495,0,0,731,9,40,9,2014,970,129000,0.001951073,4
2603,32,283,117,446,877,0,10000,76418654,92,148280,12731,0,0,348,9,40,7,2010,973,11000,0.003226775,2
2604,0,45,68,98,253,0,304,18081626,0,4180,861,0,0,32,9,40,1,2005,286,264,0.000525289,2
2605,0,261,105,101,157,0,1000,5776314,0,73349,2016,0,4,142,9,40,9,2010,394,15000,0.000675371,3
2606,0,199,142,98,461,0,11000,28341469,73,1689764,13495,0,0,4144,9,40,9,1994,745,108000,0.003226775,4
2607,0,106,120,1000,954,0,29000,46338728,63,167750,33791,0,2,506,9,40,7,1996,1000,10000,0.002251238,2
2608,0,51,98,681,13,0,94,3799339,0,8000,139,0,1,138,9,40,9,2002,26,661,0.000900495,3
2609,0,223,112,36,746,0,10000,64998368,0,213898,12676,0,4,250,9,40,7,2012,751,36000,0.000900495,3
2610,0,111,88,82,329,0,869,14174654,0,74945,2857,0,0,359,9,40,7,2008,624,10000,0.001050578,0
2611,0,101,99,54,398,0,748,8712564,0,16555,1721,0,0,139,9,40,9,2004,489,817,0.000750413,2
2612,0,73,101,22,558,0,918,17655201,0,4719,3317,0,1,24,9,40,1,2008,624,851,0.000525289,2
2613,0,127,94,160,167,0,550,32003620,0,79141,1102,0,1,355,9,40,7,2004,216,2000,0.001050578,2
2614,0,162,145,79,183,0,981,34566746,0,45231,1825,0,1,315,9,40,7,2000,274,10000,0.001951073,3
2615,35,104,101,98,764,0,12000,25407250,89,54021,15935,0,0,227,9,40,9,1996,898,10000,0.003752064,2
2616,0,242,92,135,259,0,574,1316074,0,71387,1303,0,1,228,9,40,7,2011,399,21000,0.000300165,2
2617,0,15,113,300,787,0,1000,2832826,7,1761,3072,0,2,19,9,40,9,1995,979,174,0.002101156,2
2618,0,71,78,98,61,0,262,10018,0,3228,509,0,0,31,9,40,5,2006,163,244,0.000375206,2
2619,0,280,159,98,521,0,10000,55637680,92,227071,11424,0,1,1500,9,39,9,1999,580,10000,0.002401321,3
2620,0,46,96,98,902,0,49000,371081,82,7479,51441,0,2,86,9,40,7,2004,1000,857,0.002101156,2
2621,54,181,131,719,683,0,16000,20302961,0,49874,18913,0,0,450,9,13,4,1995,893,10000,0.001050578,1
2622,0,118,106,23,418,0,1000,57887882,0,35508,2325,0,2,211,9,40,7,2004,593,10000,0.00120066,2
2623,9,149,114,98,115,0,548,6592103,0,28584,1005,0,1,232,9,13,9,2002,298,675,0.002026114,2
2624,41,254,102,98,387,0,40000,1821983,53,31089,43810,0,0,261,9,40,9,2014,3000,20000,0.003451899,2
2625,88,487,94,11000,183,0,617,56816662,0,301149,1289,0,1,509,9,36,7,2011,204,78000,0.002701486,3
2626,0,20,120,3,234,0,984,3773863,0,4583,2563,0,1,55,9,40,7,2009,801,10000,0.000450248,3
2627,0,129,116,415,644,0,18000,71026631,27,98899,20970,0,1,394,9,40,7,2002,669,10000,0.002626445,2
2628,0,218,103,11,543,0,2000,80021740,0,47988,5497,0,4,154,9,40,6,2015,1000,35000,0.000750413,2
2629,0,270,97,387,64,0,6000,7574066,74,30325,6322,0,2,96,9,40,9,2014,139,10000,0.001725949,2
2630,0,184,88,65,681,0,3000,19316646,0,52069,5706,0,3,95,9,40,9,2013,697,10000,0.001350743,2
2631,89,451,215,98,413,0,986,107503316,0,392474,2530,0,1,1229,9,40,9,2009,745,18000,0.001350743,3
2632,0,217,133,98,218,0,7000,109243478,90,313797,8341,0,1,546,9,40,9,2005,966,10000,0.002101156,3
2633,86,259,119,98,639,0,13000,24006726,11,139535,15757,0,8,632,9,40,9,2004,1000,10000,0.002851568,3
2634,86,83,91,98,65,0,387,1040879,0,54478,648,0,0,184,9,40,9,1996,96,10000,0.000975537,3
2635,0,17,83,3,421,0,16000,126247,22,24958,17469,0,0,103,9,40,6,1994,542,321,0.000900495,1
2636,0,15,106,16,254,0,602,171988,0,448,1281,0,1,16,9,40,7,2000,266,12,0.000450248,2
2637,0,98,90,176,523,0,677,72601713,0,21396,2055,0,1,155,9,14,6,2006,560,605,0.001125619,2
2638,0,183,111,98,234,0,523,4190530,0,53341,1795,0,0,185,9,3,9,2014,468,18000,0.000375206,3
2639,0,11,89,15,660,0,883,4692814,0,2870,3291,0,2,34,9,40,7,1999,826,77,0.001500825,2
2640,0,169,89,41,847,0,2000,9639242,0,16437,5470,0,0,68,9,40,7,2011,1000,10000,0.001050578,1
2641,0,111,113,22,148,0,727,43601508,0,35718,1310,0,1,317,9,40,7,2003,171,10000,0.000300165,2
2642,0,389,137,508,14000,0,34000,281666058,47,166137,81385,0,1,383,9,40,7,2015,22000,38000,0.002626445,2
2643,0,79,111,17,652,0,13000,32940507,15,54316,16537,0,1,127,9,40,9,1998,969,10000,0.003376857,2
2644,0,19,84,98,182,19,11000,27979400,55,37611,12322,0,2,72,9,40,7,1993,852,10000,0.001575867,2
2645,0,336,104,59,202,0,972,27689474,0,85688,2071,0,0,339,9,40,9,2013,407,23000,0.000300165,2
2646,0,45,94,24,545,0,834,2800000,0,4377,2662,0,3,85,9,40,9,1999,625,309,0.000675371,2
2647,72,327,127,189,544,0,20000,85463309,39,254841,22254,0,1,426,9,40,7,2011,929,36000,0.002776527,3
2648,0,275,123,98,648,0,3000,46978995,28,111609,5505,0,0,781,9,40,7,2016,716,89000,0.001650908,3
2649,10,67,99,32,521,0,773,81150692,0,20219,2916,0,1,100,9,6,6,2002,664,10000,0.001575867,2
2650,38,152,97,4000,8000,0,22000,173381405,78,147597,43354,0,1,395,9,40,6,2003,11000,21000,0.003902146,2
2651,0,36,96,197,115,0,580,39514713,0,60494,1275,0,0,132,9,40,6,1993,336,16000,0.000900495,2
2652,0,237,113,43,452,0,12000,28031250,31,88146,13517,0,0,814,9,39,9,2005,585,10000,0.002101156,2
2653,0,153,119,98,744,0,15000,115731542,93,151812,17768,0,2,556,9,40,6,1998,793,10000,0.002026114,2
2654,0,268,98,98,638,0,8000,41008532,58,19611,10894,0,1,103,9,40,9,2016,698,10000,0.002026114,2
2655,0,22,104,98,498,0,1000,23031390,10,4345,2868,0,9,26,9,40,9,1998,597,575,0.001125619,2
2656,0,248,102,1000,270,0,734,11169531,0,79855,1778,0,2,235,9,39,7,2008,563,10000,0.000900495,2
2657,0,159,97,70,625,0,2000,86049418,0,245989,5032,0,4,554,9,40,7,2004,1000,10000,0.002251238,2
2658,0,158,104,681,159,0,584,62494975,0,179500,1235,0,5,378,9,40,7,2006,227,10000,0.000900495,2
2659,0,191,109,415,119,0,982,83906114,0,104481,2357,0,2,189,9,40,7,2014,971,16000,0.000975537,2
2660,0,40,93,148,170,0,549,7017178,0,1633,1373,0,5,17,9,40,6,2013,269,10000,0.00060033,1
2661,0,115,93,787,0,0,787,365734,0,11487,883,0,0,226,9,40,5,2003,96,952,0.000825454,1
2662,0,125,148,644,326,0,1000,54200000,0,142448,2566,0,1,319,9,40,9,1980,809,14000,0.000525289,3
2663,0,251,94,24,434,0,581,104007828,0,76828,2371,0,0,314,9,40,9,2011,438,24000,0.00060033,2
2664,0,110,97,98,117,0,378,7022940,0,14018,1173,0,1,190,9,40,9,2001,321,682,0.000450248,2
2665,0,112,75,19,806,0,1000,23078294,0,25870,3590,0,0,281,9,40,7,2006,934,10000,0.001575867,2
2666,61,152,102,98,787,0,14000,7993039,71,120036,18643,0,1,408,9,40,9,1993,1000,10000,0.003376857,3
2667,0,65,91,91,659,0,982,381186,0,13485,3299,0,0,90,9,40,9,2005,796,698,0.00060033,2
2668,74,22,121,98,182,0,413,14545844,0,4756,1284,0,4,38,9,40,9,1988,282,624,0.002101156,2
2669,31,97,98,425,397,0,11000,74329966,37,60910,12729,0,2,164,9,40,7,1998,643,10000,0.003076692,2
2670,0,72,108,18,433,0,714,11702090,0,37700,2785,0,2,50,9,40,7,2007,701,10000,0.000675371,2
2671,0,208,109,64,505,0,11000,124732962,69,286178,23923,0,0,631,9,40,7,2006,11000,10000,0.00292661,2
2672,0,327,100,129,3000,0,23000,34963967,56,270441,39807,0,2,378,9,40,9,2011,10000,40000,0.002476362,3
2673,2,91,105,99,518,0,2000,25677801,43,41273,4813,0,6,136,9,40,6,2010,938,10000,0.001725949,2
2674,0,413,106,53,593,0,13000,62453315,66,200035,14607,0,2,407,9,40,7,2011,963,36000,0.002476362,3
2675,0,50,122,589,150,0,848,33451479,0,17068,1164,0,0,215,9,40,6,2008,153,10000,0.00060033,2
2676,69,159,140,2000,552,0,15000,172071312,93,208817,17171,0,0,296,9,40,6,1995,968,5000,0.003376857,3
2677,0,349,115,212,612,0,2000,37877959,0,86664,4896,0,1,252,9,40,9,2014,820,38000,0.000750413,3
2678,0,65,98,85,186,0,265,7369373,0,4288,901,0,1,74,9,39,9,1986,194,10000,0.000300165,2
2679,0,109,101,43,432,0,5000,34604054,49,34942,6867,0,2,185,9,40,9,2003,618,1000,0.001725949,2
2680,0,225,115,295,466,5,10000,144795350,100,387632,12068,0,1,789,9,40,7,2004,981,10000,0.002776527,3
2681,0,173,101,136,526,0,833,67266300,0,195255,3400,0,1,170,9,14,9,2008,543,10000,0.000675371,2
2682,0,122,161,767,87,0,682,27200000,0,149444,1035,0,2,273,9,39,6,1957,119,10000,0.000750413,4
2683,0,258,94,132,317,0,26000,17120019,44,83097,27759,0,2,134,9,40,9,2012,828,12000,0.002101156,2
2684,0,146,89,29,458,0,2000,43818159,0,27664,4867,0,0,260,9,40,7,2008,690,1000,0.000750413,1
2685,0,60,96,8,199,0,533,42660000,0,25086,1254,0,0,87,9,40,6,1993,219,1000,0.000375206,1
2686,0,77,86,90,635,0,962,9402410,0,11233,3715,0,1,32,9,40,7,2012,925,10000,0.000525289,2
2687,0,175,111,81,81,0,3000,33631221,35,48559,3784,0,1,145,9,40,9,2014,571,10000,0.000750413,2
2688,0,176,118,87,929,0,2000,85911262,0,24735,4796,0,6,213,9,40,6,2014,1000,16000,0.001050578,2
2689,0,193,100,293,0,0,0,11529368,0,85028,0,0,2,404,9,40,6,2004,0,10000,0.000450248,3
2690,18,355,109,453,953,0,15000,40983001,41,181025,27788,0,2,336,9,40,9,2012,10000,38000,0.002851568,3
2691,0,110,127,11000,116,0,306,301305,0,31414,796,0,0,180,3,40,9,2011,164,10000,0.002251238,1
2692,0,287,103,98,651,0,2000,55153403,0,299127,5161,0,0,1509,9,40,9,2004,878,10000,0.001425784,3
2693,0,138,105,43,827,0,22000,1796024,80,34985,37766,0,1,135,9,40,9,2010,14000,10000,0.00412727,2
2694,0,66,109,200,1000,0,21000,336456,81,7116,41645,0,2,79,9,40,9,2003,18000,494,0.002701486,2
2695,8,210,124,420,876,2,22000,92930005,79,204063,35867,0,0,764,9,14,9,2002,12000,10000,0.004352394,3
2696,0,355,111,214,3000,8,10000,56692,96,177401,23566,2,2,504,9,40,9,2009,9000,32000,0.00292661,3
2697,14,57,125,98,711,0,49000,219200000,82,181380,52201,0,5,223,9,40,7,1993,1000,10000,0.003076692,2
2698,0,76,120,930,433,0,982,349618,0,4302,2942,0,1,45,9,23,9,1990,602,375,0.00060033,2
2699,38,81,95,4000,334,0,4000,5308707,54,15053,5245,0,2,165,9,40,9,2001,585,393,0.003977187,2
2700,48,167,153,98,537,28,13000,201573391,15,322395,26029,0,0,1171,9,40,7,1998,12000,11000,0.006303467,2
2701,0,108,131,46,433,0,1000,50300000,0,68565,2943,0,2,300,9,39,6,1985,439,10000,0.000975537,2
2702,78,171,135,14000,252,0,559,128300000,0,139288,1591,0,0,339,9,40,6,1977,481,10000,0.003301816,3
2703,0,212,98,98,23,0,20000,33987757,75,168314,28027,0,2,903,9,40,9,2004,8000,12000,0.003376857,3
2704,0,190,108,187,254,0,11000,9172810,6,24150,12178,0,0,118,9,40,9,2007,883,923,0.003226775,2
2705,0,29,87,38,445,0,552,1332,0,2038,2251,0,6,20,9,40,5,2012,533,898,0.000375206,1
2706,0,224,97,12,641,0,788,1818681,0,74435,2486,0,1,224,9,39,9,2009,698,10000,0.000675371,3
2707,0,297,108,98,458,0,1000,43771291,0,79909,3215,0,1,279,9,40,9,2015,562,15000,0.000525289,3
